Food made from guinea-corn|sákògi
To hurry| to hasten|sákònyã̌
To hurry| to hasten|sákòyě
To dispense| to scatter|sakpa
Dirty|sakpa
Imperfect| useless|sakpa
Very (much, far)|sakpasakpayi
Piece broken off| a rag|sakũ̀n
Very (much troubled| perplexed)|sákusàkuyǐ
Muslim devotions|sála
Large barrel-drum (praise-singing ensembles)|sàlâ
Rags| tatters|salé
To finish|sá lo
Hash|sálú
To thank|sálùbǎríkà
Salutation for a ruler|sàmãzagudù
Darning|sambi
To salute| to greet|sami
Salutation for the rank Gbãnsã|sá múnù ba langbà
Bridesmaid of honour|sànci
Rags| tatters|sangbélé
Old fish-net piece used to groom a horse|sankòrò
To conjure|sà 'nyã
Dark red chicken with white markings|sápa
Nice| pretty|sàra
Chain|sáráka
Councillor| titled person|sàràki
Bright red (horse)|sari
Large split palm mat used as a base for making new mats|sárikó
Very (much)|sǎsǎyi
Long-snouted crocodile|sasògi
Some|sáʃi
Few|sáʃi
To bind/roll cloth about the waist|sátà
To cut a notch|sátà
To stride|sátà
To split the head|sá 'tí
To be anxious| to be fearful|sáwànǐkó
To be rotten| lifeless|sáyà
To chip off| break off|sá ya
To cut tribal marks on the face|sáyé
To stray away|sayé
To be lonesome|sayé
To have a change from what one is always doing|sáyé
Very (much, many)|sàyǐ
To make ashamed| to cast back at one|saʒì
To be split/cracked/dry|sã́
To rise| to float|sã́
To ache (as the head)|sã́
To be quick/swift|sã́
To divine with charms|sã
To exchange|sã
To swell|sã
To pout| to sulk|sã
To awaken| to be sleepy|sã
News| tidings|sã̀
To filter|sã̀
To rake up|sã̀
To refer to| mention to|sã̀
To smart (as a thorn pierces flesh)|sã̀
To imitate| portray| photograph|sã̀
To set on| urge to attack|sã̀
To divine|sãba
To be swollen (dropsy/beriberi)|sã 'bà
Assistance| influence|sã́bã̀
Season immediately after the rainy season|sã́bã̀ sã́bã̀ká
Dispute| angry words|sã́bã̀bi
To pass/break wind|sã́bi
Tree species|sã́ci
Caring about| concern|sã̀dã
To get fat| exaggerate|sãdã
Business| affair| work|sã́gã̀li
Fish species|sãgã̀nci
Bells/trinkets on horses|sã́gã́nã́gi
Secretly| quietly|sãgǐ
Poorly|sã̀gũ̌ nkóyí
To divine with sand|sãjìkã̀nã̀
Go away|sã̀ke
Rank among the councillors (salutation: Dúwàtsu)|Sãkiwa
To divine with a small board|sã kpàkogi
To divine|sã kpiàkpiâ
Large| big|sãla
Peace be upon you|sã̀lamù àlekù
To awaken| to arouse from sleep|sãle
Sky| heavens|sã́mã̀
Very (high| tall)|sã́mã̀rígo
To mock| mimic| ape|sã̀mi
Filter| colander|sã̀mi
Disease among horses|sã̀mǐyã̀
Swollen| puffed|sãmpugǐ
White stain on a black garment (from sweat)|sãmú
Perforated calabash filter| colander|sã̀mvo
Weed that grows on water|sãmvogi lǔkukù
Long pocket sewn along a man's cloth edge|sã̀nã̀
Rank among the councillors|sã́nã́jí
Tree species (also yégi gúbà)|sã̀nda
Trade prints|sã̀nda
Packing-net|sãngbàrà
Small spring| a brook|sãngi
Switch| a gad|sã̀ngi
Whip-grass that strikes the legs as one passes by|sã̀ngi yèkó
Limitless|sã́nã́gudù
Plaited tobacco leaf|sãkara
Pivot/pulley used in a loom|sãnkara
Part of the leg between heel and calf (not well known)|sãnkpárá
Roof of a house|sã̀nkpere
To hurry| to hasten| to hustle|sã́nîn
Sauce made from beans|sãnsãni
Rank among drummers|sãnsãnikó
Tubular gourd struck against the thigh to accompany songs|sã̀nto
Calf of the leg| muscle of the arm|sãntú / sãntsú
To be bad| to be spoiled|sã̀nyã̀
Iron staff with bells used by traditional women priests|sã́nyì
Quietly|sãnyí
Vegetable|sãnyì donci
Expensive door mat|sã́nyìwa
To put on flesh|sã 'pà dã
To be fat| fleshy|sãra
Chance| opportunity| space|sã́rã́rí
Influence|sã́rã̀ti
Very (much)|sã́rã́nyí
For the present (usable with any verb)|sã...re
Cesspit| dung-hole|sãriga
Water skin|sã̀rìka
Kingdom| estate| authority| office|sã̀rǒta
To shake| move| quake| vibrate| stir|sã́sã̀
Shaking| quaking| moving|sã̀sã́
Fagot|sã̀sã́ngi
Salutation for all drummers|sã́sã̀ n de 'nyã sã́sã̀ n gò 'nyã
Large leach for filtering lye into dye pits|sã́sã́nto
Quietly| noiselessly|sãsãnyí
Line of writing|sã̀tára
To liken| to compare|sã̀tátũn
For the head to be aching|sã́tí
To be alert|sã́tí
To rise| to float|sã́tú
To awaken| revive| become conscious| remind| arouse|sãtú
Colander|sã̀vo
Snake|sã́wa
To call up and converse with the dead (with jĩn)|sãwo
Feeling|sã̀wo
To yell| to screech|sã̀wú
Ease| relief| reduction|sãwuki
To imitate| to mock| mimic| ape (what one sees)|sã̀yé
Rank among the courtiers|Sãyedi
Except| only| but| till| until|sã́yí
To thunder in heavy crashes|sã́yi
Bastard|sãyibi
Rank among the councillors (salutation: Dã̀mãwu)|Séntãlí
Flax used for weaving nets|sèyì
Reduplicating prefix for verbs with initial sa/sã̀/swa|si-
Form|sífa ʃífa
Platform| stand| shelf|sinsàrà
Small bushy medicinal tree|sìsã́ngi sìsã́ngi dã̀kũ̀nta
Small branches| faggots|sìsã́ngi
Sixpence (colloquial)|sisì
To hide| conceal| keep| accumulate|só
To tie or join together|so
To crawl|sò
To be overloaded|sò
To set on| to urge on|sò
Rank among farmers|Soje
Rank among the warriors|Sojetsu
Rank (salutation: Tákũ̀n)|Soje bákó
Rank among the warriors|Sokiára
Rank among the farmers|Sokiára ciká`
Rank among the horsemen|Sokiára dòkò
Rank among the barbers|Sokiára gòzân
Rank among the mallams|Sokiára lìmân
Rank among the archers|Sokiára tanci
Rank among the blacksmiths|Sokiára tswaci
See sãkiwa|sokiwa
God| the sky|Sòkó
God willed| foreordained|Sòkó áká
Sky| heavens| firmament|Sòkó 'fĩǹ
Aerolite| meteor|Sòkó 'gbà
Leprosy|Sòkógũ̀n
God willing|Sòkókáci
God almighty| omnipotent|Sòkó nã ázã̀kpe nã
God omnipresent|Sòkó nã dã 'bà ndondò o nã
All-seeing God|Sòkó nã le enyã ndondò yé nã
God omniscient|Sòkó nã kpe enyã ndondò ye nã
God almighty| all powerful|Sòkó nã de kágbó kpátá nã
God the father of all|Sòkó nã yì ndǎ nyã́ 'zà wǎngi kpátá nã
Bead and trade cloth|Sòkó sámi
God spare us|Sòkó u só yi àsiri
God feeds them (name for domestic animals)|Sòkó yà a 'nyã
Beetle found on ripe millet|Sòkó yàwǒgi
One who swears by God|Sòkóʒìci
Coarse swamp grass|sokpa
See sũnkpáʒì|sokpáʒì
Wall round a compound (between houses)|sókũ̀n
Broom-grass|sokũ̀n
Broom| a whisk|sokũ̀n 'bà fĩǹ
Porridge-beater (made from stems)|sokũ̀n dzũ̀nwo
Frizzly fowl|sokũ̀n lǔwa
Broom or fly switcher|sokũ̀nkpa
Thatching grass| “broom of the hyena”|sokũ̀n mã̀kũndũnu
Rank among the warriors|Somagã̀ni
Rank among the warriors|Somasũn
Rank among the courtiers|Somazitsu
Rank common to all drummers|Somã́kàda
Guinea-worm|sòmbìyà
Head butcher|somfáwa
Side whiskers|somgbàká
Very (tall, long)|sómkpákóyí
Rank among the warriors|Sondzàmitsu
Rank among the councillors|Sonfarà
Rank among the warriors|Songùbi
Rank among women|Sǒnìyã
Rank among the warriors|Sònkã̀li
Rank among the councillors|Sonlawo
Very (much)|sonyí
Sizzling noise made by boiling water|sonyí
Rank among women (salutation: Giwa mata)|Sòrǐ
Tapered| pointed|sóró
Ful∫e whipping ceremony|Sórò
Tower-house| house with pounded clay roof|soro
Small land tortoise|sòrògi
Roasted chunks of meat|sóya
Vendors' call for groundnuts|sóyan ruwa bè 'sã nyi
To follow in a line| to string out|soyí
Reduplicating prefix for verbs with initial so/swa|su-
Shoo!|sù
Warm (foods)|sùdà
Ruler of Wushishi title: Etsu Sùdân|Sùdân
Very strong (as perfume)|sùdàsùdàyǐ
Salutation for rank Cékpa|súkù
Initial reduplication prefix for verbs with initial syllable sũn|sũn-
To be cranky|sṹn
To breathe|sṹn
To bear| to yield (plants)|sũn
To break out (rash)|sũn
To smart (eyes)|sũn
Verb used with shame (zũ̀nyě)|sũn
Packing-net|sãngbàrà
Small spring| a brook|sãngi
Switch| a gad|sã̀ngi
Whip-grass that strikes the legs as one passes by|sã̀ngi yèkó
Limitless|sã́nã́gudù
Plaited tobacco leaf|sãkara
Pivot/pulley used in a loom|sãnkara
Part of the leg between heel and calf (not well known)|sãnkpárá
Roof of a house|sã̀nkpere
To hurry| to hasten| to hustle|sã́nîn
Sauce made from beans|sãnsãni
Rank among drummers|sãnsãnikó
Tubular gourd struck against the thigh to accompany songs|sã̀nto
Calf of the leg| muscle of the arm|sãntú / sãntsú
To be bad| to be spoiled|sã̀nyã̀
Iron staff with bells used by traditional women priests|sã́nyì
Quietly|sãnyí
Vegetable|sãnyì donci
Expensive door mat|sã́nyìwa
To put on flesh|sã 'pà dã
To be fat| fleshy|sãra
Chance| opportunity| space|sã́rã́rí
Influence|sã́rã̀ti
Very (much)|sã́rã́nyí
For the present (usable with any verb)|sã...re
Cesspit| dung-hole|sãriga
Water skin|sã̀rìka
Kingdom| estate| authority| office|sã̀rǒta
To shake| move| quake| vibrate| stir|sã́sã̀
Shaking| quaking| moving|sã̀sã́
Fagot|sã̀sã́ngi
Salutation for all drummers|sã́sã̀ n de 'nyã sã́sã̀ n gò 'nyã
Large leach for filtering lye into dye pits|sã́sã́nto
Quietly| noiselessly|sãsãnyí
Line of writing|sã̀tára
To liken| to compare|sã̀tátũn
For the head to be aching|sã́tí
To be alert|sã́tí
To rise| to float|sã́tú
To awaken| revive| become conscious| remind| arouse|sãtú
Colander|sã̀vo
Snake|sã́wa
To call up and converse with the dead (with jĩn)|sãwo
Feeling|sã̀wo
To yell| to screech|sã̀wú
Ease| relief| reduction|sãwuki
To imitate| to mock| mimic| ape (what one sees)|sã̀yé
Rank among the courtiers|Sãyedi
Except| only| but| till| until|sã́yí
To thunder in heavy crashes|sã́yi
Bastard|sãyibi
Rank among the councillors (salutation: Dã̀mãwu)|Séntãlí
Flax used for weaving nets|sèyì
Reduplicating prefix for verbs with initial sa/sã̀/swa|si-
Form|sífa ʃífa
Platform| stand| shelf|sinsàrà
Small bushy medicinal tree|sìsã́ngi sìsã́ngi dã̀kũ̀nta
Small branches| faggots|sìsã́ngi
Sixpence (colloquial)|sisì
To hide| conceal| keep| accumulate|só
To tie or join together|so
To crawl|sò
To be overloaded|sò
To set on| to urge on|sò
Rank among farmers|Soje
Rank among the warriors|Sojetsu
Rank (salutation: Tákũ̀n)|Soje bákó
Rank among the warriors|Sokiára
Rank among the farmers|Sokiára ciká`
Rank among the horsemen|Sokiára dòkò
Rank among the barbers|Sokiára gòzân
Rank among the mallams|Sokiára lìmân
Rank among the archers|Sokiára tanci
Rank among the blacksmiths|Sokiára tswaci
See sãkiwa|sokiwa
God| the sky|Sòkó
God willed| foreordained|Sòkó áká
Sky| heavens| firmament|Sòkó 'fĩǹ
Aerolite| meteor|Sòkó 'gbà
Leprosy|Sòkógũ̀n
God willing|Sòkókáci
God almighty| omnipotent|Sòkó nã ázã̀kpe nã
God omnipresent|Sòkó nã dã 'bà ndondò o nã
All-seeing God|Sòkó nã le enyã ndondò yé nã
God omniscient|Sòkó nã kpe enyã ndondò ye nã
God almighty| all powerful|Sòkó nã de kágbó kpátá nã
God the father of all|Sòkó nã yì ndǎ nyã́ 'zà wǎngi kpátá nã
Bead and trade cloth|Sòkó sámi
God spare us|Sòkó u só yi àsiri
God feeds them (name for domestic animals)|Sòkó yà a 'nyã
Beetle found on ripe millet|Sòkó yàwǒgi
One who swears by God|Sòkóʒìci
Coarse swamp grass|sokpa
See sũnkpáʒì|sokpáʒì
Wall round a compound (between houses)|sókũ̀n
Broom-grass|sokũ̀n
Broom| a whisk|sokũ̀n 'bà fĩǹ
Porridge-beater (made from stems)|sokũ̀n dzũ̀nwo
Frizzly fowl|sokũ̀n lǔwa
Broom or fly switcher|sokũ̀nkpa
Thatching grass| “broom of the hyena”|sokũ̀n mã̀kũndũnu
Rank among the warriors|Somagã̀ni
Rank among the warriors|Somasũn
Rank among the courtiers|Somazitsu
Rank common to all drummers|Somã́kàda
Guinea-worm|sòmbìyà
Head butcher|somfáwa
Side whiskers|somgbàká
Very (tall, long)|sómkpákóyí
Rank among the warriors|Sondzàmitsu
Rank among the councillors|Sonfarà
Rank among the warriors|Songùbi
Rank among women|Sǒnìyã
Rank among the warriors|Sònkã̀li
Rank among the councillors|Sonlawo
Very (much)|sonyí
Sizzling noise made by boiling water|sonyí
Rank among women (salutation: Giwa mata)|Sòrǐ
Tapered| pointed|sóró
Ful∫e whipping ceremony|Sórò
Tower-house| house with pounded clay roof|soro
Small land tortoise|sòrògi
Roasted chunks of meat|sóya
Vendors' call for groundnuts|sóyan ruwa bè 'sã nyi
To follow in a line| to string out|soyí
Reduplicating prefix for verbs with initial so/swa|su-
Shoo!|sù
Warm (foods)|sùdà
Ruler of Wushishi title: Etsu Sùdân|Sùdân
Very strong (as perfume)|sùdàsùdàyǐ
Salutation for rank Cékpa|súkù
Initial reduplication prefix for verbs with initial syllable sũn|sũn-
To be cranky|sṹn
To breathe|sṹn
To bear| to yield (plants)|sũn
To break out (rash)|sũn
To smart (eyes)|sũn
Verb used with shame (zũ̀nyě)|sũn
To fill|ʃé
To bale| to draw|ʃé
To sprinkle|ʃe
To loosen up| to shake up|ʃe
To ulcerate| to canker (mouth)|ʃe
To break up| to be in confusion|ʃe
To sink (in bog)|ʃe
To shell|ʃe
Hook|ʃéci
To trot| to jog along|ʃeci
To be filled out| to be plump|ʃéfi
Salutation for a Lìmã̂ n|ʃéfù
See sã́gã̀li|ʃégã̀li
Villain|ʃègũ̀n
To shake or wring the hands|ʃegwa
Vacant ground between compounds| land just outside town wall|ʃékpata
To shake up| to loosen up|ʃekpe
Inviting|ʃèkũ̀n
Tree species|ʃèlanla
Chicken with red legs and red beak|ʃèlanla
Sheikh| sheriff|ʃelifi
Guinea-fowl|ʃèlǔ
Prostitute|ʃembelegi
Certain tribal marks (about 12) cut on either side of the face|ʃémi
Design in embroidery|ʃémi gũngũnci bè fifyaci nyi
Wall of a house|ʃémpa
Support| allowance (as a man gives his wife)|ʃènã̌
To comb the hair|ʃetí
Comb|ʃentígi
Foot or explanatory notes|ʃérân
See ʃérân|ʃérâli
Very (thin| slender)|ʃéréʃéré
Bean cultivar|ʃèʃé
Small|ʃeʃengi
Rank among native princes (salutation: Dawudù)|ʃéʃí
To hurry along| to trot| to jog|ʃeʃĩ́n
Said of a clay pot when the bottom is burnt or worn out|ʃeta
Ruler| and also the lines ruled|ʃètàlu
Satan| devil| demon|ʃètân
Line of writing|ʃètára
See ʃètàlu|ʃètàru
Salutation for the Lìmân|ʃéwù
Contempt|ʃèwǔgà
To be large or great in one's eyes|ʃéyé
To twitch the nose (in disgust)|ʃeyè
To burrow|ʃeyè
Flax|ʃèyì
Reduplicating prefix for verbs with initial ʃe/ʃi|ʃi-
Very (black, dirty)|ʃí
To buy| to purchase|ʃi
To be spellbound| to be speechless|ʃi
To be twilight| to be evening|ʃi
To sit down| to dwell|ʃì
To stick in (ground)| to plant (tree)|ʃì
To be big| to be stout|ʃì
To grow (as a beard)|ʃì
To settle| to precipitate|ʃì
To blame| to accuse| to condemn falsely|ʃi áyíbì
Crown prince|ʃiábà
Rank among native princes|ʃiábàgi nîn
Spot| blot| mark|ʃiǎda
Very (large)|ʃiadiagi
Mark| marking|ʃiáfi
One side of a sheet of paper|ʃiáfi
Ornament on a bridle like a bell hanger|ʃiàfùrùdi
One who cannot grow a beard|ʃiàgiri
Blemish|ʃiáka
Oh my!|ʃiáko
Bird about the size of a sparrow|ʃiàkúʃiàgi
Very (large)|ʃiàlià
Fraud| deception|ʃianci
Work| business| occupation|ʃiáni
Herb used as a purgative|ʃiàni kã̀sã́nì
Sex|ʃiánkálà
New| fresh|ʃiǎnkàragò
Grub that eats kola nuts and yams|ʃiàrià
Small red termite that eats yams|ʃiàriàgi
Tickle|ʃiàriangi
Salutation for the rank Mãʒindadi|ʃiàroma
Design in embroidery|ʃiárúba
Explanation|ʃiárúba
Cut of trousers|ʃiàrùwà
Usury| interest|ʃiàʃià
Senseless|ʃiaʃiàʃiagi
Trade muslin|ʃiáta
Nice| pretty| fine|ʃiǎwa
Counsel| advice| consideration| consultation| deliberation|ʃiawura
See ʃiadiagi|ʃiãdiãgi
Very (muddy, dirty)|ʃiã̀kiã̀ʃiàkiã̀yǐ
Very (thin, slender)|ʃiã́niã́ʃiã́niã́yí
Fancy leather and metal trappings on a sword|ʃiã̀rã̌ ba
Forty|ʃibà
To walk heavily on the heels|ʃì bòkũ̀n
To pre-exist|ʃìboʃì
Tree species|ʃici
Rank among native princes (salutation: Lěramã)|ʃídǎgbà
Used with jĩn: to be quiet| still| to meditate|ʃídányí
To be deep|ʃìdù
To go before| to proceed| to be first|ʃìdzò
Form| likeness| image| shape| looks|ʃífa
To entertain (a stranger/visitor)|ʃiga
Salutation for rank Sabo|ʃìgǎmã̀
To be very large| great|ʃìgbã̀n
Sealed house| a house with a ceiling|ʃìgǐfa
To sob or moan|ʃìgíʃì
Dirt| filth| rubbish|ʃíkã̀
Hiccough|ʃíkè ʃíkià
Deep|ʃìko
To clout/thump on the head with the fist|ʃìkò
Deliberately| intentionally|ʃìkpà
See ʃiàlià / ʃìgbã̀n|ʃìlià
Interrogative particle at end of sentence|ʃĩ́n
To extinguish a house fire|ʃinã
Eighty|ʃini
Ninety|ʃini bè o gúwo nyi
Sal-ammoniac used for soldering|ʃĩnǹǎdà
To stop| to quit| to be quiet|ʃìnǔ
Female traders (village to village)|ʃìnyã̀
Jogging|ʃĩ́nʃe
Preparation| readiness|ʃíri
Vain| useless|ʃìrǐrìta
Judgement| sentence| decision|ʃìrǐya
Red wool neck band|ʃìrǐya
Child born in a caul| esteemed holy|ʃìrǔ
Used with jĩn: to be quiet| still| to meditate|ʃírúnyí
Very bad ulcer|ʃìswa
Sixpence (colloquial| obsolete)|ʃiʃì
To be very dirty|ʃíʃíkã̀
Sixty|ʃitá
To bear| to yield (banana/date palm)|ʃìtí
To be over| to be head of|ʃìtí
One hundred|ʃitsũn
One hundred and twenty|ʃitswànyì
To spite| to hate| to refuse|ʃìtú
To listen| to hearken| to pay attention|ʃì tukpa
One hundred and forty|ʃitwàbà
To hurry| to hasten|ʃìwù
To peep|ʃìyé
To speak about| to despise|ʃìyé
To be unclean| forbidden| prohibited|ʃíʒì
To be very black|ʃíʒìkò
Salutation common to all mallams|ʃùgàba
Blueing|ʃuni
To spread out|tá
To tell| to announce|tá
To tidy| to clean up| to straighten up|tá
To load (as a canoe)|tá
To be straight|tá
To spread out|tá
To tell| to announce|tá
To tidy| to clean up| to straighten up|tá
To load (as a canoe)|tá
To inform| acquaint|tá yà
To level| to raze|ta
To lull| to put to sleep|ta
To chew| to masticate|ta
To slip| to slide| to be slippery|ta
To contribute| to donate| to pay (taxes)| to subscribe|ta
To be on|ta
To be flat| to be dull|ta
To deceive|tà
To dampen (a fire)| to turn down (a lamp)|tà
Tobacco|tábà
Small weed|tábàbági
Sheet of foolscap paper (not cut)|tàbǎka
Tasteless|tàbàyǐ
Somewhat simple (said of a person)|tábàʒì
Word of abuse|tabãgi
Rank among the councillors (salutations: Daniyã̀, Kàkú)|tábò
Struggling|tàbú
Third|táci
Spread| blanket| mat|táci
To be crooked (straight then slants)|táci
Slow|taci
Tree species|tàci
Centre| middle| midst|tacĩǹ / tatacĩǹ
Ink|tàdǎwa
Leather book-case or cover|tàdã̀rěʃi
To be tough| sinewy|tádĩǹ
To tidy up| clean up| straighten up|tádzú
Palm of the hand|tàfi
Very (much, many)|tàgbǎtàdzà
Training| correction|tagi
Packing net with very large mesh|tágwanlifà
See tèmãko|tàimãko
Chisel|táká
Rank among native princes (salutations: Giwa, Lěramã)|taka
Hand span| hand breadth|tàka
Paper|tákàda
Axle on which weaver winds cloth from loom|tàkàra
Review|tàkàra
Disappointment|tàkáyíci
Large sandals|tàkã̀lã̀mi
Proud, swaggering walk|tàkãmã
Quickly|tàke
Fertilizer|táki
Praise-epithet played by musicians (esp. drummers)|taki
Under| underneath| beneath| below|tàkò
To clout| hit on the head with the fist|takò
Yoruba name for the Nupe|Tákpà
To be delayed| prolonged|takpà
European coloured thread|tákpolá
Muzzle for an animal|tàkúkùmi
Stone| rock|tákũ̀n
Very hard stone (lit. male stone)|tákũ̀nbá
Masher/crusher for mashing medicine|tákũ̀n cigbèko
Honing stone|tákũ̀n 'fĩn lè
Cave among rocks|tákũ̀n 'fo
Very old stone (expression of age)|tákũ̀n giákógi
Soft sandstone|tákũ̀n jìkã̀nã̀
Blacksmith's stone anvil / support stand|tákũ̀n kĩǹ ʃì
Large rock|tákũ̀n kó
Mill house or stand|tákũ̀n kpa
Table rock|tákũ̀n kpáta
Cotton gin|tákũ̀n lulu dzá
Salutation for Soje bákó|tákũ̀n nã pĩn gwa nã wù áfo gwa tsokòngi o
Iron ore|tákũ̀n nã a èlǎ ʒè nyãnkpa nã
Gun flint|tákũ̀n nyã́ bindiga
Honing/grinding stone|tákũ̀n 'nyã lè
Hail|tákũ̀n nyã́ 'le
Hail|tákũ̀n Sòkó
Gravel| small stones|tákũ̀n ʃéʃéngi
Stone for grinding antimony|tákũ̀n tã́nzã̀riko
Stone anvil|tákũ̀n tswa
Millstone| corn mill|tákũ̀nyìgo
Short|tákũ̀ngi
Poor person|tálàkà
Trade cloth|tálàkà ku kã́
Tuesday|tàlǎtà
Heart-shaped stone/glass pendant worn by women|tàlǎtùni
To be smooth|taló
Expectation| hope| thought|tàmâ
See tàmâ|tàmanì
Very (big)|tambiritambirǐ
Rank among traditional dancers|tambo
Very hard bone one cannot chew|tambo
Big|tambò
Horseradish tree (Moringa oleifera)|tambo yákági
Civet cat gland where musk is secreted|tàmbutì
To talk loudly| chatter| squabble| bawl|tami
Value| equivalent|támi
To salute| to call on|támidã
Mint plant|tamwṍtswã́gi
Palm fibre| tinder|tǎmù
Bow for shooting arrows| parenthesis|tanci
Fool| simpleton|tandági
Spring trap| snare| gin|tangi
Rumour|tángòtá
Spirit said to lead people away from home|tànkokogi
Disease of the heel|tánkpárá
Toad|tànkpóló
Grass species|tànkpóló nyilá
Fish species|tanlábàkà
Polliwog|tànlégbelègbegi
Cut grass for horse feed|tàntaka
Salutation common to all drummers|tàntàrǐ
Postponement|tantítantì
Hard (as certain kernels)|tanyere
Very (white)|tânyǐ
Cloth woven on an upright loom|tàpú
To fall to the ground|tára
Level| flat| straight|tàrà
Mild (lye)|tàràgi
Uttermost|tàràtárá
Very (slovenly)|tàràtárá
Help| assistance (esp. landing fish)|táràwa
Very (straight)|táráyí / tàràyǐ
Thus|tàràyǐ
To come out| to come through|tarù
Crowd| assembly|tàru
Purblindness|tàrùbà
Plate| dish| platter| bowl|tása
Misfortune| loss| accident| evil|tásã̀rì
To be stunted|tàsìsã
Forwardness|tasoninyã̀gi
To be straight|tásũ̀n
Garment of a certain style|tàʃi
To lay down| to straighten out the back|táʃĩ́n
Truth| root|taʃirù
Among|tatacĩǹ
Simpleton|tǎtǎgi
Woman's underskirt|tatagǐ ʒè 'bágã̀
Simpleton / long-term ill person|tatánã̀wũ̌n / tatánã̀wũ̌ngi
Very (large)|tatatayǐ
Senseless|tǎtǎyí
Very (white)|tátâyǐ tátâyí
Yonder| far off|tátonú
Blacksmith's anvil|tátsu
Go away| keep away|tatú
To be empty| vacant|tatũ̀n
To club/strike with a pestle|tatũ̀n
Parable|tátũnsã̀
Suspicion|táwáyè
Stratagem|táwúri
Very (white, clear)|táwúyí
To slip| to slide|taya
To be slow|taya
To look a long way off| strain the eyes|táyé
To nap| to doze| to be drowsy|tàyìgbě
Very (numb)|tàyìnyǐ
To tell around| to publish| to advertise|tá za
To speak a language|tá 'ʒì
To hurt| to pain| to ache|tã́
To rub on| to anoint| to strip off|tã
Forgetfulness| absentmindedness|tã̀ba
Ram-rod of a gun|tãbãriya
Habit| custom| disposition|tã̀bǐya
Black ink|tã́fidà
To entreat| to beg| to plead| to beseech|tãgwa
Suspicion|tã̀kã̀dǐri
Prime (of life)|tã́kã̀rì
To be hard| to be difficult|tã́kpá
Hunger|tã́kú
Dedication|tã́lã̀fi
Indigo|tã̀lěki
Poverty| want|tã́lónci
See tìmãko|tã̀mako
Cheap grade of sword|tãmãgi
Disease among civet cats|tã̀mãmã̀ni / tã̀mãnimã̀ni
Species of grain|tã́mba
See tã̀ba|tã̀mba
Royal drum carried on a camel's back|tã́mbã̀ri
Good grade of sword|tã̀mǔgà
Guessing|tã̀nã̀ke
Hobble-rope for hobbling a horse|tã̀nã̀ki
Very (bright, clear)| brightly|tã́ngã́nã́yí
Very (many, much)|tã́nã́tã́nã́yí
Song| a fop| a dandy|tã́ndàgi
Equal| equivalent| limit|tã̀nkã́
Uncertainty| doubt|tãntãmã
To be sick| to be ill| to be unwell|tã́nyã
To be stingy|tã́nyãbó
To grieve| to sorrow|tã́ nyãgbã̀n
Antimony used to powder the eyes|tãnzã̀ri
Medicine/charm to prevent a knife from cutting|tã̀ri
Sect|tã̀rǐka
Rosary| prayer beads|tã̀sã̀bi
Red lily| flowering plant species|tã̀sã̀bi yàbàgi
Preaching|tãuʃíri
Present| spoils in war|tã̀wǔgà
Castration|tã́wúre
Very (white)|tã́wútã́wúyí
To break| to sever| to wean|te
To seal| to close| to block| to clog|tè
To become| to suit|teba
Fish species (a small kímà)|tèkági
Flat footedly|tekátekáyí
Very (sticky)|tekã́gǐ
Very (short)|tekpáyí
Short|tekũ̀ngi
Short|telígi
Short|telúgi
See tìmãko|tèmãko
Very (sticky)|temã́temã́yí
See àtènîn|tènîn
Singly| separately|tentenyí
Rank among the old Nupe (salutation: Daniyã̀)|Tété
Small| little|téténgi
Shakily|tětěnyí
Reduplicating prefix for verbs with initial ta/tã/te/ti/tia|ti-
To bleed| to drip| to spring (as water)|tí
To screech| to yell| to crow| to hum| to chirp| to howl|tí
Misfortune| ill luck|tíbi
To do a mean act|tíbinã́kṹn
Rank| office|tíci
Thick|tìfà
To whine|tífegí
Up| above| over|tífĩǹ
Bald|tífù
To cry| to howl| to weep| to bawl|tígí
Flatfootedly|tíjátíjáyí
Fish species|tìkági
Bunch| cluster| head| ingot|tíkã̀
Pinching|tìkpàko
To bid good bye| to bid farewell|tíkpámú
Pinching|tìkkpàngiko
Very (much)| plentifully|tìkpàyǐ
Very (black)|tìlàyǐ
Hair-pin|tílé
Force| compulsion| necessity|tílè
Very (black)|tílínyí
Discouragement|tílò
Kindness| help|tìmãko
Very (sticky, oily)|tìmã̀yǐ
Very (large)|tìmbùyǐ
To be oily| to be fat| to be dripping oil|tí 'mí
Initial reduplication prefix for verbs with initial syllable tĩn|tĩn-
To be clear| to be clean| to be light|tĩn
To plait| to braid|tĩn
To pop| to burst| to break out|tĩn
To be dull| to be blunt|tĩǹ
To beg| to nag|tĩǹ
To be sufficient|tĩǹ
Slowly|tìnã̀yǐ
To be lukewarm|tĩn 'fè
Swamp grass used for thatching|tĩngí
Murmuring|tĩngĩn
To be dull| to be blunt|tĩn 'mì
To sprout (as a post stuck in the ground)|tĩnmi
Slowly|tĩnnyã̀
See tĩnyǐ|tĩntĩnyǐ
Medicine for wounds or cuts|tĩnwù
To come out| to come through|tĩn ya
To be clear|tĩnyé
Different| separate|tí...nyi
Hair of the head|tínyì
Heavily|tĩnyǐ
To deceive| to lead astray|tínyínyi
Small|tirígǐ
Very (black)|tírínyí
Bird species (also tíye)|tíro
Pineapple|tíro nukpà
Comb (for combing hair)|tíʃe
Headman| leader| chief| boss|tíʃì
Different|títí
Cistern|títírá
Very (large)|tititiyǐ
